signature,KM_pval,KM_HZ_0.95_lower,KM_HZ,KM_HZ_0.95_upper,n_low,n_high,Cox_HZ_activation_Z,Cox_HZ_ChemotherapyYES,Cox_HZ_SubtypeBasal,Cox_HZ_SubtypeHer2,Cox_HZ_SubtypeLumA,Cox_HZ_SubtypeLumB,Cox_HZ_Subtypeclaudin-low,Cox_HZ_SubtypeNC,Cox_HZ_Cellularitymoderate,Cox_HZ_Cellularityhigh,Cox_pval_activation_Z,Cox_pval_ChemotherapyYES,Cox_pval_SubtypeBasal,Cox_pval_SubtypeHer2,Cox_pval_SubtypeLumA,Cox_pval_SubtypeLumB,Cox_pval_Subtypeclaudin-low,Cox_pval_SubtypeNC,Cox_pval_Cellularitymoderate,Cox_pval_Cellularityhigh,C,pValue,FDR,Tissue.lung.stat,Tissue.lung.pValue,Tissue.lung.FDR,Tissue.tumor.stat,Tissue.tumor.pValue,Tissue.tumor.FDR,Subtype.LM-H.stat,Subtype.LM-H.pValue,Subtype.LM-H.FDR,Subtype.LM-L.stat,Subtype.LM-L.pValue,Subtype.LM-L.FDR,Subtype.p-H.stat,Subtype.p-H.pValue,Subtype.p-H.FDR,Subtype.p-L.stat,Subtype.p-L.pValue,Subtype.p-L.FDR,VISION_Clusters.Cluster 1.stat,VISION_Clusters.Cluster 1.pValue,VISION_Clusters.Cluster 1.FDR,VISION_Clusters.Cluster 10.stat,VISION_Clusters.Cluster 10.pValue,VISION_Clusters.Cluster 10.FDR,VISION_Clusters.Cluster 11.stat,VISION_Clusters.Cluster 11.pValue,VISION_Clusters.Cluster 11.FDR,VISION_Clusters.Cluster 12.stat,VISION_Clusters.Cluster 12.pValue,VISION_Clusters.Cluster 12.FDR,VISION_Clusters.Cluster 13.stat,VISION_Clusters.Cluster 13.pValue,VISION_Clusters.Cluster 13.FDR,VISION_Clusters.Cluster 2.stat,VISION_Clusters.Cluster 2.pValue,VISION_Clusters.Cluster 2.FDR,VISION_Clusters.Cluster 3.stat,VISION_Clusters.Cluster 3.pValue,VISION_Clusters.Cluster 3.FDR,VISION_Clusters.Cluster 4.stat,VISION_Clusters.Cluster 4.pValue,VISION_Clusters.Cluster 4.FDR,VISION_Clusters.Cluster 5.stat,VISION_Clusters.Cluster 5.pValue,VISION_Clusters.Cluster 5.FDR,VISION_Clusters.Cluster 6.stat,VISION_Clusters.Cluster 6.pValue,VISION_Clusters.Cluster 6.FDR,VISION_Clusters.Cluster 7.stat,VISION_Clusters.Cluster 7.pValue,VISION_Clusters.Cluster 7.FDR,VISION_Clusters.Cluster 8.stat,VISION_Clusters.Cluster 8.pValue,VISION_Clusters.Cluster 8.FDR,VISION_Clusters.Cluster 9.stat,VISION_Clusters.Cluster 9.pValue,VISION_Clusters.Cluster 9.FDR
HCC_MK_1_vs_8_FC_1,1.49202110673469e-17,1.76169510925399,2.09660533972813,2.49518428443499,1158,822,1.12549460367453,2.09870739553319,1.18443229320789,1.56183364291347,0.58986835793854,1.34999709610247,0.833399011125055,1.59661649618885,1.08577076472561,0.946487771713573,0.0387213650645179,9.32621305926905e-13,0.484676398093558,0.0384715065048407,0.00989684893065851,0.144018192392275,0.426184727944903,0.521559176320758,0.616383311899614,0.73777419683228,0.637510988454517,0.000333222259246918,0.000608307869008203,0.636189442853124,2.41457985699174e-43,7.60215376849743e-43,0.363810557146876,2.41457985699174e-43,7.60215376849743e-43,0.768368420782448,2.73064794478108e-62,1.05812607860267e-61,0.553645397162314,9.54239212998222e-06,1.95207311085423e-05,0.55735629096345,1.12500422028088e-11,2.21159366230826e-11,0.399351565746915,3.82637669662227e-50,1.03491933472401e-49,0.135076767975704,0,0,0.498780481866895,0.882775167465033,0.887178036130694,0.408625242183052,3.78574460291496e-10,5.0021477868024e-10,0.591154478443019,5.84885891348588e-13,8.21285763810039e-13,0.527050047882163,0.00189505991829804,0.00229342086208441,0.723564612612922,1.27585894121818e-212,3.72587792254295e-212,0.797429662387406,9.47451767278396e-98,3.74336335503131e-97,0.374814426176916,5.98840901862016e-22,1.10703157546052e-21,0.360756866268006,8.93088482186738e-82,2.03341614870766e-81,0.456790984623016,0.000295395104766986,0.000476176908884381,0.70575731150093,1.86003056535893e-52,8.71618974232151e-52,0.61047628286425,7.12402951724656e-24,1.40047994900018e-23,0.548163295798431,1.09316876829693e-05,1.51912763318504e-05
HCC_MK_1_vs_8_UP_FC_1,6.97067133861887e-19,1.82486808288858,2.17614682909495,2.59504512473252,1102,878,1.14158006210876,2.06343836198587,1.15541513763136,1.56781145374662,0.598869181346206,1.36695766157426,0.823473232741068,1.62460116274251,1.08332258470412,0.943701249572363,0.023668136373652,4.27381912196563e-12,0.551666238305385,0.0353286880815971,0.0122057328017592,0.1234320329404,0.397299807176204,0.506077819479628,0.626046872232344,0.724027219160865,0.635059769290439,0.000333222259246918,0.000608307869008203,0.590238060935585,5.88901769448295e-20,1.22967571548012e-19,0.409761939064415,5.88901769448295e-20,1.22967571548012e-19,0.702644007412769,2.82585122437257e-36,7.16237763158582e-36,0.521505032166059,0.0759340147216427,0.0996788532013746,0.514625850844129,0.0833935796940066,0.0988459194608373,0.448278581883233,1.98319307279116e-14,3.31629381051799e-14,0.159839932120408,0,0,0.51020735257241,0.21712738959449,0.233963470605828,0.313071096840597,1.41041619077016e-37,3.07242013448852e-37,0.444718814581703,1.24883863938354e-05,1.50683225051368e-05,0.581217175675202,1.09612939437383e-20,2.13401036682441e-20,0.747789329223552,1.03899584800878e-260,4.27260537497487e-260,0.708255158356478,7.29738958599357e-49,1.65216179952551e-48,0.352086739523277,5.37996726423143e-30,1.13514492538496e-29,0.448655672235988,1.63078113139103e-12,2.02840986404501e-12,0.460034637671356,0.000815123682187377,0.0012303177674963,0.654698423108523,2.10236382435381e-30,5.7636232735686e-30,0.513635373676074,0.213686998679176,0.230873620556858,0.505836803809777,0.594058639709106,0.614023257153905
HCC_MK_1_vs_p-H_DOWN_FC_1,0.0169293187715496,1.13185000748645,2.1879301776089,4.22939296764464,71,1909,0.983401675335227,2.1242402853793,1.52821141932514,1.80155443160669,0.602808752862092,1.54687466319842,0.91197276541958,1.69990987013239,1.11926985905076,1.00484085835868,0.730603267714647,5.76222483224261e-13,0.0488383737866535,0.00616246436364636,0.0146048189427213,0.037621905670807,0.685020656742248,0.467998648191663,0.49183330929888,0.976365892478186,0.674329232208801,0.000333222259246918,0.000608307869008203,0.737661397264854,3.26839315182121e-128,7.31756911213304e-127,0.262338602735146,3.26839315182121e-128,7.31756911213304e-127,0.872901041586456,1.67422088248725e-118,3.551110608644e-117,0.64758245396901,3.98181113005433e-34,4.58477110117684e-33,0.683525673550611,1.19632222665928e-104,1.92847142937475e-103,0.270942700710143,1.03700010593568e-251,2.08955521346039e-250,0.27729995292792,1.25043358056735e-151,2.48238784713616e-151,0.560565410616415,2.4217718481045e-13,3.842417538528e-13,0.700195430278117,7.60712905816395e-43,1.81400769848525e-42,0.902823053951223,2.10825400926176e-222,9.44029295258323e-221,0.348632756557967,1.13373477348368e-67,4.15359194285383e-67,0.506810090598468,0.34314598637312,0.35557438815801,0.927203302619607,1.56178664308624e-199,5.72181833785233e-198,0.640601255009553,2.90493979227036e-27,5.7106865184632e-27,0.209652754624307,0,0,0.357100299873737,5.12240068996751e-33,3.03577570302486e-32,0.565905307234386,1.04957074588252e-06,1.40992336863551e-06,0.80342258019878,1.55888338467057e-168,2.02654840007175e-167,0.651697489873166,1.24116654586991e-43,4.67467399986517e-43
HCC_MK_1_vs_p-H_FC_1,6.09131466140766e-17,1.73680311980177,2.06659784186103,2.45901598822101,1161,819,1.10152908202532,2.12144736651056,1.24496018769808,1.60822496385003,0.595394759352688,1.38934046163252,0.813102769417354,1.59503833491806,1.08176810701365,0.95140354637658,0.0826993653882565,3.66093113339985e-13,0.359522934251807,0.0263738194097487,0.0112583937830891,0.106691414909264,0.376057564732415,0.522522167029814,0.633149449176702,0.76206588822612,0.575411933055611,0.000333222259246918,0.000608307869008203,0.687883243768035,7.44229192923882e-81,4.47648305594514e-80,0.312116756231965,7.44229192923882e-81,4.47648305594514e-80,0.847528734747098,3.49753812965772e-103,2.93647472135846e-102,0.586848649463918,7.63685854890426e-13,2.67622086539862e-12,0.595367394545919,1.48581750177277e-29,4.86816628629614e-29,0.35075057371569,4.90992651721226e-108,2.22325886116465e-107,0.266586279187327,2.27862583350183e-166,4.83308532053282e-166,0.468304904284767,0.000126919314211416,0.000163937447523079,0.645452220612054,2.08391598767453e-23,3.37276362663789e-23,0.785265854004095,1.51568668341291e-112,7.18613804018123e-112,0.431753596860682,4.61954935565765e-15,7.78944933192482e-15,0.572816918598944,3.81733883486732e-24,5.36023536742694e-24,0.912143643291653,7.40276419561463e-186,1.29709303079682e-184,0.574198701212987,1.14557334953045e-08,1.59746041474315e-08,0.254324363032007,2.33801728238213e-250,1.51971123354839e-249,0.368885140467172,4.63643724717116e-28,2.3954925777051e-27,0.703635931216397,2.03638358220124e-51,9.3257111775807e-51,0.727739997175371,8.24716761374155e-96,3.95667684325934e-95,0.595005004126626,4.13278076608912e-18,8.85909919539316e-18
HCC_MK_1_vs_p-H_UP_FC_1,1.12886124327257e-19,1.87391047283375,2.24130881412101,2.6807391671492,1044,936,1.15076191307474,2.07131578375956,1.16425861636397,1.63565130283113,0.622378508535331,1.44452794360823,0.789723896931579,1.64405402916799,1.07508625501948,0.943652487229917,0.019016090333252,2.77768448282347e-12,0.524838431796771,0.0189169836608586,0.0209606984228208,0.064519272572611,0.311616279685922,0.495639461751929,0.659790854680453,0.723485137309934,0.385627681283744,0.0489836721092969,0.063486390739844,0.583210074582732,3.34029399877184e-17,6.47181962262045e-17,0.416789925417268,3.34029399877184e-17,6.47181962262045e-17,0.731839999178641,6.0642917320516e-47,1.77094896233101e-46,0.494392405741334,0.643520098600843,0.691569599296372,0.466170961696853,6.21494223946732e-05,9.18124767925345e-05,0.482600106611735,0.0100485635190141,0.0120522949350079,0.361712936154465,1.2228687633366e-59,1.90276490974769e-59,0.385785462191489,2.21597997836676e-43,5.37975862217954e-43,0.53314916371206,0.0230887706660876,0.0253536092055403,0.51574386644494,0.213412610434722,0.225144717291081,0.550127810733942,8.59942849107675e-09,1.22892541911487e-08,0.606994526618976,3.6196451699387e-50,5.88192340115039e-50,0.788690554237739,3.34906344634856e-92,1.21592123322385e-91,0.477855873573369,0.0884928100474886,0.0969092457857008,0.409783182144106,2.30190964128504e-35,3.65224246235382e-35,0.441390889926046,9.14201043349171e-07,1.77126452148902e-06,0.69932128082794,2.45365194857583e-49,1.07480623399572e-48,0.552635702265077,1.58524289192438e-06,2.04760540206899e-06,0.485710372534697,0.191958724304705,0.210857316334633
HCC_MK_1_vs_p-L_DOWN_FC_1,0.00313327991423026,1.49746606090891,10.6510784632824,75.7582928872123,35,1945,0.978859292198522,2.12090491603274,1.54294492573336,1.79660289490272,0.603174512336599,1.55313532606916,0.913719066443597,1.70456439352393,1.11949383626387,1.0070381304554,0.659843700178007,6.54188428307828e-13,0.0466985225541567,0.00539306620107383,0.0142994200268621,0.0341634923448989,0.690818758386732,0.465571704823928,0.490758605158874,0.965702862312937,0.755947319285987,0.000333222259246918,0.000608307869008203,0.745377399864475,1.53402565424486e-136,6.86902598511865e-135,0.254622600135524,1.53402565424486e-136,6.86902598511865e-135,0.873241649084441,1.02527513245569e-118,2.29547710210914e-117,0.659028307322208,2.38572313425831e-39,4.37021101411864e-38,0.691600018430002,6.96525561145756e-114,1.75437375713587e-112,0.262151343488553,3.09942306523311e-271,1.04088957940745e-269,0.254118450573033,2.1655785347598e-184,4.69208682531289e-184,0.591011840950977,3.63299028984554e-28,7.3944196303422e-28,0.747184783169212,2.22430945111527e-64,7.93271423716332e-64,0.913408457526759,3.93044332795748e-234,3.95992165291716e-232,0.439330240562505,3.24187250643249e-12,5.20507816769838e-12,0.501462639995542,0.838668183879359,0.844958195258454,0.924129744635031,1.0580519979485e-196,3.55329129311037e-195,0.59491646776049,2.84954023697645e-13,4.50339104118238e-13,0.132099167760399,0,0,0.444868889790765,3.87579390629608e-06,7.29880815064168e-06,0.596821893422892,7.37265849822995e-13,1.21272709174966e-12,0.770373350338171,3.09156259338815e-134,2.39596100987582e-133,0.620487036703253,3.7422245657203e-28,1.00541099999019e-27
HCC_MK_1_vs_p-L_FC_1,5.65998159870979e-17,1.80572447389317,2.17626578505647,2.62284353769447,909,1071,1.12205883044069,2.1042716323326,1.19178815073209,1.57410022000933,0.590880242790219,1.34443578320921,0.812718594100441,1.57672049830971,1.08129100978639,0.942946613059143,0.0454237069523845,7.33400015169143e-13,0.469594045103833,0.0347704594697268,0.0101499929619429,0.151850869978459,0.37110230651093,0.532918698076606,0.634664048039689,0.721390608545258,0.668574259662579,0.000333222259246918,0.000608307869008203,0.697106934508918,8.49530040356508e-89,6.34001122710505e-88,0.302893065491082,8.49530040356508e-89,6.34001122710505e-88,0.836537405222819,7.02695313532495e-97,4.64239690743599e-96,0.606977458863198,1.05871974533842e-18,4.79397817271215e-18,0.613569279698075,3.35138741904267e-41,1.36425164633757e-40,0.334767487034929,5.73627962041192e-132,3.210723176425e-131,0.155296022366508,0,0,0.550089308248576,1.39141344003993e-09,2.03166527658004e-09,0.525982965888629,0.074943927825889,0.0816281159833332,0.659844121388075,1.39724831950928e-36,2.90253130289815e-36,0.537362108218787,1.78385870352005e-05,2.34167771178691e-05,0.697918127265651,4.37829129418324e-167,1.03791258326814e-166,0.881259262791095,2.42157567225322e-159,1.68257757916905e-158,0.426748362313622,1.75279434130064e-08,2.42740934551257e-08,0.215570742665124,0,0,0.412460542929293,2.25813928914983e-13,6.40866291216467e-13,0.689253102613258,1.1855534970519e-44,4.42387091955479e-44,0.668047120899354,5.18318761530518e-53,1.40189571071677e-52,0.583622039027445,2.24639200324962e-14,4.230355034157e-14
HCC_MK_1_vs_p-L_UP_FC_1,2.12184600899061e-22,1.97299564681,2.35722874668596,2.81628972328784,1088,892,1.18030872847525,2.04223689209384,1.08822004056189,1.5290268191541,0.609857208873043,1.34866893839978,0.78260298466906,1.59834894445481,1.06995799400319,0.928005117247413,0.00617344586766112,9.0578304975182e-12,0.728368586503269,0.0468945703954532,0.0157347486558702,0.139416278886176,0.290869021733445,0.520502637718191,0.680916390226918,0.649506690014039,0.616799563183634,0.000333222259246918,0.000608307869008203,0.639221179852105,3.24097468971123e-45,1.06188032516555e-44,0.360778820147895,3.24097468971123e-45,1.06188032516555e-44,0.77022751656836,3.9422906026197e-63,1.57301298302549e-62,0.557166919033449,2.38269897603497e-06,5.13490741894167e-06,0.545948669903489,5.35338122979602e-08,9.42101587601657e-08,0.405232061220433,1.17520453662495e-44,2.99751536873325e-44,0.183534637038912,4.66182633273069e-304,1.69253694782925e-303,0.523335042944513,0.00477969965407225,0.00583702715330642,0.391218371498541,8.94305097342879e-14,1.26903152897599e-13,0.445878524859924,1.89232951981252e-05,2.26966903715609e-05,0.584046917021547,4.85543311781217e-22,9.63911106639558e-22,0.733103944030561,5.72654368429234e-231,1.87625780875595e-230,0.797378605286893,1.02200024805264e-97,3.99869999966229e-97,0.35814289998939,1.00820236389888e-27,2.03152776325623e-27,0.359646858163442,4.70137509284802e-83,1.08888170253894e-82,0.42004080988456,2.11862644922508e-11,5.36985194363338e-11,0.66563666633034,1.31281706768754e-34,4.06973290983138e-34,0.575364574491507,6.28793870854877e-12,9.74630499825059e-12,0.537546958155066,0.000606980440260127,0.000776549579126447
HCC_MK_2_vs_8_DOWN_FC_1,0.00282951030614502,1.42630412990447,3.1898160880583,7.13377074517553,64,1916,1.02271848421552,2.15219045441656,1.47625147347148,1.72853612172112,0.588863585256312,1.46916468323704,0.899496471768866,1.64656180223262,1.11240599315696,0.992265200620312,0.649491161077186,2.75387711986432e-13,0.0712323765389656,0.00993656238626599,0.0102496387360084,0.0631806615875389,0.638273148650668,0.494852298567266,0.515334488205435,0.961938994484514,0.737161371255423,0.000333222259246918,0.000608307869008203,0.725686603931981,8.21447792610673e-116,1.22608689045223e-114,0.274313396068019,8.21447792610673e-116,1.22608689045223e-114,0.851709967710307,1.23900727575402e-105,1.10959984917527e-104,0.641504892809078,1.64667843965448e-31,1.44263350256686e-30,0.688279160627701,4.88714080817116e-110,1.03658828720683e-108,0.273520265264451,3.99092010962255e-246,6.70142001740787e-245,0.179963602533738,0,0,0.548646823815641,4.0520647124429e-09,5.83207885398032e-09,0.756352010237726,4.19736801159107e-69,1.67479139472396e-68,0.901488263196928,6.04533426628654e-221,2.43626970931348e-219,0.333065655097868,6.66956862732825e-82,2.89014640517557e-81,0.534109540280488,2.05360016851792e-06,2.41988557869217e-06,0.898761914979001,4.07946537941135e-174,4.21544755872506e-173,0.437097554393912,1.30701619241396e-06,1.71572483890171e-06,0.237747914567832,5.55126401281104e-285,5.08445317537011e-284,0.403435583513709,6.04006955966349e-16,1.94731842603551e-15,0.717702192369229,1.65158977693943e-58,9.24431500148043e-58,0.889406024258523,3.16342898450963e-276,3.18715470189346e-274,0.638045117774848,1.97805097819226e-36,6.64295453509566e-36
HCC_MK_2_vs_8_FC_1,1.51006167318189e-15,1.67809347810514,1.99527306730868,2.37240336433627,1187,793,1.09902285777384,2.10642102475306,1.24583214426488,1.61211662565419,0.587966422189201,1.36259633489876,0.841557721953492,1.62355770765863,1.09075004158146,0.954866535915408,0.0965848779281661,7.14841904775602e-13,0.361961460185218,0.0257855035874738,0.00948917565753717,0.136051444759237,0.452401260053825,0.506701088599706,0.596956802400934,0.778799542137896,0.649726900097195,0.000333222259246918,0.000608307869008203,0.647234370054192,2.32193415842292e-50,8.35481665932531e-50,0.352765629945809,2.32193415842292e-50,8.35481665932531e-50,0.80237603889137,1.41103918740088e-78,7.29036913490455e-78,0.551071938250922,2.49881935573662e-05,4.93639313902871e-05,0.564946954121078,1.49369798481975e-14,3.32574744686386e-14,0.389307294772411,2.83887466931076e-60,8.11394674987403e-60,0.125967707584022,0,0,0.470974954466724,0.000448923262011307,0.00056891847355521,0.471317423182851,0.0493179428143917,0.0538621435073167,0.642796886860179,1.55155432641774e-29,2.88145803477581e-29,0.504099001057816,0.637860879273891,0.654829407439124,0.688188573559388,2.94953147674804e-151,6.64056528005284e-151,0.837784837034477,1.65543048130602e-125,9.13888334200448e-125,0.35751013189213,5.89462905723419e-28,1.19373643721878e-27,0.364823935127122,3.54533628164386e-77,7.85038748078284e-77,0.39629765850469,3.74106907440249e-18,1.29969899740017e-17,0.743203259005146,1.46078335781379e-72,1.36905975162549e-71,0.70417384117691,2.21612826613937e-77,8.04594316445196e-77,0.568340716989366,4.36703886189619e-10,6.95619233732871e-10
HCC_MK_2_vs_8_UP_FC_1,3.60676170640549e-18,1.78170032090409,2.11892343477127,2.51997289877828,1194,786,1.10878157431715,2.07584797053924,1.2277033202411,1.62819207062169,0.596888190267386,1.38625074023245,0.831786105383604,1.65099516870384,1.08904056548652,0.953768630716489,0.0775206495071241,2.9641589350679e-12,0.396265841418414,0.0215717559119135,0.0116540474699386,0.10922046248719,0.424117855212687,0.492015240297397,0.603601960988446,0.77325463066508,0.612373201299624,0.000333222259246918,0.000608307869008203,0.5929860838633,4.30584098364029e-21,9.27943270805902e-21,0.4070139161367,4.30584098364029e-21,9.27943270805902e-21,0.73845681959353,1.47144263522312e-49,4.59683241856525e-49,0.505395945844135,0.656091673223374,0.703204639119734,0.499419334977498,0.945203054915759,0.949917284616087,0.45672444480584,1.53129772634298e-10,2.32872824043858e-10,0.175130659947134,0,0,0.45082446810669,2.74804701340819e-09,3.98367966332194e-09,0.348444503378723,2.83351155314172e-25,4.81816521483592e-25,0.472413189923533,0.0292435491729493,0.0317659038185945,0.578293034637414,2.46034155202492e-19,4.67697002578322e-19,0.713042738172286,2.859510429742e-193,7.58146515253964e-193,0.757333150560833,1.19684882849055e-73,3.44521484201207e-73,0.356771261935415,3.14042829438892e-28,6.39188183150876e-28,0.454667397545662,4.4913533629789e-10,5.41920780024101e-10,0.418578220824315,9.0967092190036e-12,2.34998321490926e-11,0.695691655736051,1.2769465560409e-47,5.3605152300467e-47,0.582667714727682,4.7363115423186e-14,7.69650625626772e-14,0.522009856469316,0.0444571502018325,0.0511892329466814
HCC_MK_2_vs_p-H_DOWN_FC_1,0.00128401236643499,1.48249810498125,2.98064855697446,5.99276706684647,84,1896,0.99072155986596,2.12949912323841,1.51607103718434,1.78411027178888,0.599340867595591,1.52742264802392,0.902971429489853,1.68677912807288,1.11761672620464,1.00237477542305,0.854033109125749,4.72871066694906e-13,0.0519590298665385,0.0069162856075499,0.0133605483567951,0.0410300752916878,0.650330299730506,0.47443004116027,0.497710423629821,0.988408284197797,0.457613464194077,0.0226591136287904,0.0316637125301338,0.636716257923038,1.14934539375877e-43,3.64713538334475e-43,0.363283742076962,1.14934539375877e-43,3.64713538334475e-43,0.673002684818711,6.79906760782086e-27,1.45745970529351e-26,0.608374512595331,3.75243327671224e-19,1.77909483590004e-18,0.623988581301182,9.03668131324665e-49,4.44119825516878e-48,0.356443821036844,4.27116501666899e-100,1.75640765481388e-99,0.452354202715583,2.00548935125762e-08,2.25757600155537e-08,0.576822947310162,1.5585053175775e-20,2.84198028499426e-20,0.419719620168573,3.75014988971891e-08,4.78262786568582e-08,0.713401650600474,8.1139395444218e-64,2.42216121214962e-63,0.715144244827962,9.35336926315149e-135,8.02001662351075e-134,0.445121839212774,2.18764841737257e-14,2.85314664142765e-14,0.698280746506463,1.8468409571115e-44,4.08943354788975e-44,0.446211286397324,3.5092411360609e-05,4.4333046327039e-05,0.272399980792742,3.57514396200111e-215,1.92104402224859e-214,0.343500011273449,2.92883648536075e-39,2.07073877824629e-38,0.429245283018868,1.59412470320561e-07,2.20767098072804e-07,0.415462157341349,1.26274788000713e-14,2.10284047786311e-14,0.816153961086394,2.96117067463525e-183,1.70478825982572e-181
HCC_MK_2_vs_p-H_FC_1,3.6288713402162e-12,1.76520341812518,2.2252042986442,2.80507850815496,568,1412,1.05013028964255,2.12968199428507,1.39257355685454,1.66257667064776,0.58939007136106,1.42272837133148,0.867223324057712,1.61768257632175,1.0954910969193,0.970563311783275,0.364210710394712,2.72638627346665e-13,0.147336659123659,0.0193525753886166,0.0098872208371816,0.0910454526958588,0.535041890437292,0.510305436439654,0.580090690817929,0.856419056470865,0.334063843210213,0.116961012995668,0.134520843364991,0.511940002750525,0.226198120800526,0.247711529028837,0.488059997249475,0.226198120800526,0.247711529028837,0.519830183933182,0.218419144457359,0.223408414254608,0.506794741538527,0.574963381711301,0.622876996853909,0.498319673470033,0.842337880715184,0.852920014895022,0.49547121483168,0.50286448275818,0.520962433294464,0.415935210457244,4.12916427121528e-23,5.16786708478186e-23,0.424702312600781,8.66621894856263e-20,1.54534789215519e-19,0.489750592236882,0.482389627220296,0.498469281460973,0.647746630373613,1.68163877079811e-31,3.24258576378775e-31,0.670704484127805,1.47747697888662e-85,6.76617298285576e-85,0.40736547028685,4.81442372856739e-38,7.23959986049499e-38,0.540499207323615,0.00427589153884359,0.00463221583374722,0.443009182405805,1.16552095733778e-05,1.49587562358957e-05,0.467257451812434,6.66739460766961e-06,7.56890148419959e-06,0.383972256042569,2.50692143758867e-22,1.09814058624808e-21,0.638454567075544,1.10765906973478e-24,2.64134085859832e-24,0.417486712593043,5.27585993068762e-14,8.53884157456671e-14,0.791691963989261,2.67610508650889e-156,7.70335964187917e-155
HCC_MK_2_vs_p-H_UP_FC_1,6.88815832743797e-18,1.79048557668326,2.13694336897178,2.55044051829316,1077,903,1.07546668733671,2.09277762037652,1.35343132107779,1.67647679262617,0.603484744156475,1.4443348274351,0.841560574244125,1.64660560248537,1.09209894428754,0.96762636833456,0.190392773739394,1.57413895218237e-12,0.182166154296455,0.0142533040055904,0.0136640234849046,0.0673368021743629,0.456572030901661,0.494345307283141,0.592085137654208,0.840856570265317,0.284369521753656,0.229590136621126,0.243195478050526,0.412801567703099,9.72223620691847e-19,1.93963425316245e-18,0.587198432296901,9.72223620691847e-19,1.93963425316245e-18,0.39026381038917,9.71152013219359e-12,1.3878519905227e-11,0.43053540806845,9.87673027368439e-09,2.47224987595951e-08,0.412231100657095,2.76476395604214e-25,8.1926461344484e-25,0.597123516018865,8.15281271403279e-47,2.10614328445847e-46,0.424551097440915,6.33110587593088e-19,7.73162323636407e-19,0.344897351644568,1.79561200830371e-78,6.57846944860358e-78,0.576385876400084,1.64707744308391e-07,2.07428815488379e-07,0.532708309753138,0.00973955492992389,0.0109332608266277,0.563415373338408,3.28655814709916e-13,5.40605278890189e-13,0.418987705149738,1.70489689708544e-29,2.48939655625157e-29,0.403311559565955,9.04139419363466e-12,1.27848486317009e-11,0.464419702196309,0.00620093325326439,0.00726446541007427,0.616517645831861,8.13519961360241e-58,1.62301259617909e-57,0.471625293109668,0.0174663499106659,0.0233851794484996,0.682647347103507,1.03888988795045e-41,3.60924676589683e-41,0.471022587046365,0.00822651553863968,0.00952668322434423,0.669029673759404,9.60857831113797e-54,4.6653699510706e-53
HCC_MK_2_vs_p-L_DOWN_FC_1,9.76045008422538e-05,1.37543338928869,1.92171927726648,2.68497552071746,242,1738,1.00480218392496,2.13749291577246,1.49701596990406,1.7568919530955,0.594320314917404,1.4997605463003,0.899216187733676,1.66645424461306,1.1141283226516,0.996559047894933,0.924848099227465,2.80264589501455e-13,0.0681604965232483,0.00841344436307911,0.0117675332813804,0.0549287342281882,0.641862721700716,0.484824423819387,0.509974781171514,0.983203548309964,0.650130387140138,0.000333222259246918,0.000608307869008203,0.724221068695473,2.44524882457035e-114,3.51941170107805e-113,0.275778931304528,2.44524882457035e-114,3.51941170107805e-113,0.846345463785749,1.70607646718869e-102,1.34813493387655e-101,0.642328260303743,7.38728932098337e-32,6.61572799190288e-31,0.674238984492762,1.6211133540845e-94,1.8147463380446e-93,0.283197222673967,1.01595384658721e-225,1.27946687554576e-224,0.271854160946596,4.91221993237068e-159,1.00488560037837e-158,0.634094042681309,4.03023792135736e-59,1.16847905201944e-58,0.622781255952625,3.92404564877144e-17,5.85700146835145e-17,0.888866322257304,2.11354156259702e-207,7.09797708105499e-206,0.483104629648791,0.0523647364306818,0.058134955321115,0.551841390533094,5.33947429477588e-13,6.83113695490374e-13,0.885267741845764,1.14559857994216e-162,8.0995829423981e-162,0.585107643260485,5.87866979462814e-11,8.70994090895273e-11,0.149715817756566,0,0,0.426952279491342,9.43532351562466e-10,2.23672669223337e-09,0.538611319313317,0.00423330614628661,0.00488831626634241,0.681194485220866,2.45392118846337e-61,7.32540917741289e-61,0.55011952984926,4.72818872397052e-06,6.73307440197922e-06
